Equipo,tiempo,Minuto.video,Evento,Subevento,Jugador.1,Jugador.2,coord.inicial,coord.final,partido,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Interceptado,pase-Fuera,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta-favor,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Situacion-rival,perdida-Atajada,arquero-Gol-rival,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,Temporada,Partido,Numero_jugador,Apellido,Estado
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,pelota parada,tiro libre,1.0,2,"38,132","85,129",Independiente,2042.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,1.0,Pourtau,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,error tecnico,2.0,,"109,144",,Independiente,2044.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,2.0,Flores,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,intercepcion anticipo,2.0,,"2,120",,Independiente,2052.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,2.0,Flores,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,duelo,gambeta a favor,2.0,,"12,155",,Independiente,2056.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,2.0,Flores,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,interceptado,2.0,7,"24,151","91,139",Independiente,2059.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,2.0,Flores,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,encontrada,5.0,,"117,90",,Independiente,2060.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,5.0,Piñeiro,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,interceptado,5.0,11,"104,102","163,73",Independiente,2063.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,5.0,Piñeiro,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,duelo,7.0,,"65,35",,Independiente,2107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,7.0,Arango,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,pelota parada,lateral largo,4.0,7,"200,159","237,139",Independiente,2190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,4.0,Caccace,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,duelo,aereo,9.0,,"240,62",,Independiente,2201.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,9.0,Guzman,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,pelota parada,tiro de esquina,3.0,8,"243,141","246,137",Independiente,2234.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,3.0,T. Nuñez,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,balon afuera fondo,10.0,,"206,89",,Independiente,2242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,10.0,Amato,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,duelo,aereo,4.0,,"117,147",,Independiente,2276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,4.0,Caccace,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,intercepcion aereo,4.0,,"118,151",,Independiente,2277.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,4.0,Caccace,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,pelota parada,lateral largo,4.0,Rival,"86,138","170,151",Independiente,2294.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,4.0,Caccace,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,intercepcion aereo,4.0,7,"111,128","172,150",Independiente,2296.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,4.0,Caccace,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,duelo,disputa suelo,9.0,,"191,86",,Independiente,2298.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,9.0,Guzman,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,robo,9.0,,"200,73",,Independiente,2299.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,9.0,Guzman,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,duelo,9.0,,"199,73",,Independiente,2300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,9.0,Guzman,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,duelo,aereo,4.0,,"16,72",,Independiente,2320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,4.0,Caccace,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,intercepcion aereo,4.0,,"32,77",,Independiente,2321.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,4.0,Caccace,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,pelota parada,tiro libre,2.0,3,"116,155","153,10",Independiente,2388.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,2.0,Flores,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,duelo,7.0,,"209,160",,Independiente,2396.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,7.0,Arango,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,duelo,2.0,,"51,127",,Independiente,2404.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,2.0,Flores,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,pelota parada,tiro libre,1.0,6,"68,82","68,80",Independiente,2426.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,1.0,Pourtau,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,duelo,,,,,,Independiente,2448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,,,,
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,duelo,disputa suelo,7.0,,"204,156",,Independiente,2442.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,7.0,Arango,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,balon afuera lateral,7.0,,"220,148",,Independiente,2443.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,7.0,Arango,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,pelota parada,lateral largo,4.0,11,"88,142","194,125",Independiente,2492.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,4.0,Caccace,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,duelo,aereo,11.0,,"222,125",,Independiente,2491.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,11.0,Moreno,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,duelo,9.0,,"202,68",,Independiente,2499.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,9.0,Guzman,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,duelo,aereo,6.0,,"59,75",,Independiente,2504.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,6.0,S. Nuñez,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,intercepcion aereo,6.0,,"56,95",,Independiente,2504.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,6.0,S. Nuñez,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,error tecnico,4.0,,"103,143",,Independiente,2533.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,4.0,Caccace,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,intercepcion,3.0,,"73,37",,Independiente,2558.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,3.0,T. Nuñez,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,balon afuera lateral,10.0,,"116,23",,Independiente,2567.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,10.0,Amato,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,duelo,6.0,,"18,11",,Independiente,2573.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,6.0,S. Nuñez,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,pelota parada,lateral largo,3.0,9,"28,19","82,16",Independiente,2593.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,3.0,T. Nuñez,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,pelota parada,lateral largo,3.0,Rival,"91,20","161,36",Independiente,2609.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,3.0,T. Nuñez,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,interceptado,3.0,9,"95,37","166,13",Independiente,2610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,3.0,T. Nuñez,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,encontrada,4.0,,"163,127",,Independiente,2623.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,4.0,Caccace,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,duelo,gambeta a favor,7.0,,"265,132",,Independiente,2632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,7.0,Arango,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,pelota parada,tiro libre,8.0,,"198,146",,Independiente,2696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,8.0,Trombini,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,balon afuera fondo,8.0,,"192,150",,Independiente,2696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,8.0,Trombini,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,duelo,,,,,,Independiente,2742.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,,,,
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,intercepcion aereo,5.0,,"123,66",,Independiente,2742.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,5.0,Piñeiro,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,intercepcion aereo,10.0,8,"162,2","174,83",Independiente,2745.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,10.0,Amato,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,encontrada,4.0,,"105,120",,Independiente,2748.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,4.0,Caccace,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,duelo,gambeta a favor,4.0,,"85,147",,Independiente,2752.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,4.0,Caccace,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,pelota parada,lateral corto,4.0,9,"270,146","269,122",Independiente,2788.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,4.0,Caccace,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,intercepcion aereo,4.0,11,"257,162","227,68",Independiente,2793.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,4.0,Caccace,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,encontrada,6.0,,"169,87",,Independiente,2797.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,6.0,S. Nuñez,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,duelo,7.0,,"197,124",,Independiente,2813.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,7.0,Arango,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,intercepcion,5.0,,"68,124",,Independiente,2824.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,5.0,Piñeiro,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,error tecnico,1.0,,"6,91",,Independiente,2825.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,1.0,Pourtau,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,intercepcion,8.0,,"2,107",,Independiente,2825.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,8.0,Trombini,Titular
