Session.Start.Date,partido,tiempo,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),Dificultad,Jugador.2,coord.final,Calificacion,coord.inicial,Jugador.1,Subevento,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Interceptado,pase-Fuera,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta-favor,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Situacion-rival,perdida-Atajada,arquero-Gol-rival,arquero-Gol-rival-atajable,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.final.num,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:38:27,00:38:27,0.0,,6,"160,94",,"170,124",2.0,corto,,2307.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,170.249074469635,159.53492995906032,124.1474771173138,94.29716197615201
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:38:32,00:38:32,0.0,,11,"205,94",,"152,100",6.0,medio,,2312.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,152.24937328623201,204.72891201269113,100.49632181473925,93.70654750440464
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,perdida,,00:38:32,00:38:32,0.0,,,,,"150,73",6.0,interceptado,,2312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,149.69790204500035,,72.8558756506708,
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:38:50,00:38:50,0.0,,10,"161,159",,"121,140",4.0,corto,,2330.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,121.09502813077624,160.5435309750529,140.07171558760916,159.4688276141955
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:38:50,00:38:50,0.0,,5,"152,151",,"153,124",10.0,corto,,2330.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,152.8184490407771,151.61326625591607,123.59158793381249,151.493172496529
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:38:51,00:38:51,0.0,,2,"105,152",,"161,142",5.0,corto,,2331.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,160.86798522313546,105.25829113011599,141.61184370994684,151.54414143233492
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:38:56,00:38:56,0.0,,1,"18,74",,"107,135",2.0,medio,,2336.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,106.68329143324986,18.430875430576563,135.29676930276514,73.7213187259869
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:39:00,00:39:00,0.0,,11,"151,126",,"49,75",1.0,s arquero pie,,2340.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,49.18447513488212,150.95009236727438,75.04548357361935,126.05511030041791
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:39:02,00:39:02,0.0,,9,"177,72",,"117,149",11.0,corto,,2342.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,116.90728466114442,176.86488399822758,149.29645259706612,71.95623133758363
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:39:05,00:39:05,0.0,,10,"154,138",,"142,152",9.0,corto,,2345.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,142.31410811180575,153.9558266892912,152.2691256782127,138.3420941300696
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:39:09,00:39:09,0.0,,11,"216,129",,"215,124",10.0,corto,,2349.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,214.90739706173824,216.21251283084624,123.81214612623262,129.2859237322103
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,falta,,00:39:19,00:39:19,0.0,,,,,"220,68",11.0,hecha,,2359.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,219.79543982730542,,67.56194403127975,
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:40:44,00:40:44,0.0,,10,"90,128",,"60,37",11.0,medio,,2444.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,60.405711601193374,90.31776943034264,37.27940144389304,128.0302515799011
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,perdida,,00:40:49,00:40:49,0.0,,,,,"97,138",10.0,interceptado,,2449.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,97.00787712768253,,137.806203810533,
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,falta,,00:41:01,00:41:01,0.0,,,,,"118,151",10.0,hecha,,2461.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,118.13534774121575,,150.55867690704096,
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,arquero,,00:41:48,00:41:48,0.0,Media,,,,"0,84",1.0,salvada/atajada,,2508.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,,83.80471933527105,
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,falta,,00:42:28,00:42:28,0.0,,,,,"77,100",8.0,recibida,,2548.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,76.78121673356469,,99.96361676773972,
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:43:09,00:43:09,0.0,,7,"143,14",,"146,3",3.0,corto,,2589.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,146.0408834927712,142.94530168973722,2.804443910618751,14.318650122746817
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:43:12,00:43:12,0.0,,11,"221,9",,"177,12",7.0,corto,,2592.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,176.87335441168685,220.5602444463494,11.655383417697326,8.619944682642055
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,perdida,,00:43:12,00:43:12,0.0,,,,,"157,23",7.0,interceptado,,2592.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,157.25127319045103,,23.367679514224044,
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,falta,,00:43:44,00:43:44,0.0,,,,,"56,123",4.0,hecha,,2624.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,56.068610591695034,,122.90118476147799,
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,tarjeta,,00:43:45,00:43:45,0.0,,,,,"46,152",4.0,amarilla,,2625.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,45.70399477475769,,151.7325396592003,
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,tarjeta,,00:45:44,00:45:44,0.0,,,,,"31,72",2.0,amarilla,,2744.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30.65022325721028,,71.51033049110441,
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,gol rival,,00:47:12,00:47:12,0.0,,,,,"17,74",3.0,directa,,2832.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,17.064193550350524,,74.32784301087668,
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:49:09,00:49:09,0.0,,6,"127,77",,"148,128",8.0,corto,,2949.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,148.4351976000461,127.05421485733169,127.96251536786548,77.4737195033639
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:49:11,00:49:11,0.0,,3,"126,18",,"127,84",6.0,corto,,2951.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,127.05890147074216,126.21018701603656,83.65432962678094,17.783727699005095
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:49:17,00:49:17,0.0,,7,"216,11",,"166,7",3.0,corto,,2957.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,165.7399295772218,215.74131484251348,6.834749440405886,10.864015377569098
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:49:44,00:49:44,0.0,,11,"175,69",,"124,78",4.0,corto,,2984.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,123.98824929474448,174.72061841535358,78.3854067740017,69.10323835229983
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:49:49,00:49:49,0.0,,3,"90,8",,"96,74",11.0,corto,,2989.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,95.61953903918256,89.90578162740562,74.4123205628089,7.919273249353392
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:49:54,00:49:54,0.0,,9,"264,19",,"89,5",3.0,largo,,2994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,89.14360239258743,264.4066554596666,5.037002951625283,18.98567539215557
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,perdida,,00:49:57,00:49:57,0.0,,,,,"101,26",3.0,robo,,2997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,101.31269004671513,,25.62931797919412,
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,arquero,,00:51:48,00:51:48,0.0,,,,,"29,76",1.0,remate atajable,,3108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28.922432678013628,,76.24853964099027,
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:52:00,00:52:00,0.0,,9,"184,75",,"16,64",1.0,s arquero pie,,3120.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,15.536801949989549,183.81707927555658,64.37464410608322,75.2579759558358
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,perdida,,00:52:01,00:52:01,0.0,,,,,"20,86",1.0,interceptado,,3121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19.594631308411998,,86.23618428884728,
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:52:09,00:52:09,0.0,,2,"65,134",,"115,146",4.0,corto,,3129.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,114.64876626158298,64.88544467137028,146.46287408341212,134.15363866969616
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:52:14,00:52:14,0.0,,5,"49,61",,"82,160",2.0,corto,,3134.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,81.7119808724,49.090864839985066,159.6668704551413,61.048146930971626
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:52:21,00:52:21,0.0,,6,"109,28",,"59,97",5.0,corto,,3141.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,59.34143454786407,109.38319924713625,97.18641609561185,27.706019489352606
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:52:23,00:52:23,0.0,,5,"99,81",,"118,39",6.0,corto,,3143.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,118.15843364525506,99.17401114378823,39.18480760463136,81.21027978634874
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:52:25,00:52:25,0.0,,2,"83,136",,"125,74",6.0,corto,,3145.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,124.9921071754529,83.44134111914056,73.87082243676025,135.65740079552575
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:52:29,00:52:29,0.0,,4,"177,150",,"75,146",2.0,medio,,3149.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,74.81947783761363,177.36552999486344,145.88501927158183,150.41123549993023
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:52:46,00:52:46,0.0,,8,"174,90",,"171,161",2.0,corto,,3166.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,170.6204737376603,174.3511366026353,160.65407602818917,89.7640658327889
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:52:49,00:52:49,0.0,,3,"156,25",,"180,74",8.0,corto,,3169.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,179.73369405087897,156.2117605241674,73.9098480566371,24.70053344019038
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:52:52,00:52:52,0.0,,8,"166,18",,"143,30",3.0,corto,,3172.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,142.89023334504327,165.68830198824534,30.154374009132393,17.757297414567255
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:52:59,00:52:59,0.0,,7,"209,15",,"201,5",8.0,corto,,3179.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,200.5139771685299,209.23412910957902,5.104574114643988,15.39589196648954
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:53:15,00:53:15,0.0,,2,"158,93",,"175,3",6.0,corto,,3195.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,174.77478323416648,158.31145103808177,2.5910301320591778,92.93102361988431
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:53:18,00:53:18,0.0,,4,"204,132",,"164,94",2.0,medio,,3198.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,164.00012237461797,204.16120316617955,94.40712173669674,131.9016183624205
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:53:21,00:53:21,0.0,,11,"224,88",,"218,127",4.0,medio,,3201.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,218.03527469892452,223.94590408382828,126.90270968857965,88.45685068729672
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:53:30,00:53:30,0.0,,5,"192,89",,"184,72",11.0,corto,,3210.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,183.9266025067257,192.06079031407367,71.53774051961635,88.87235413938365
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:53:32,00:53:32,0.0,,3,"146,8",,"181,95",5.0,corto,,3212.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,180.62333275276757,145.58207786770797,95.0772446879968,7.5455041963724625
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:53:33,00:53:33,0.0,,7,"203,29",,"152,20",3.0,corto,,3213.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,151.60930433076445,202.62179620335442,20.426039314013902,28.932651502648724
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:53:36,00:53:36,0.0,,9,"233,66",,"204,40",7.0,corto,,3216.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,203.7597812446101,232.89485709852855,40.212147658285474,66.21202211223664
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,remate cabeza,,00:53:36,00:53:36,0.0,,Rival,"262,81",,"228,64",9.0,facil,,3216.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,227.9761019112519,262.3588138086045,63.749629259738086,81.31864891565004
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:55:55,00:55:55,0.0,,6,"77,24",,"55,84",5.0,corto,,3355.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,55.31598426647777,77.06242398725283,83.92479591665222,24.33181331002819
